# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-10-09 09:55:13 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06719505 CLEAR CREEK AT GOLDEN, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06719505
#            TS   parameter     statistic     Description
#         17572       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	17572_00060_00003	17572_00060_00003_cd
USGS	06719505	2018-05-20	420	A
USGS	06719505	2018-05-21	394	A
USGS	06719505	2018-05-22	414	A
USGS	06719505	2018-05-23	474	A
USGS	06719505	2018-05-24	471	A
USGS	06719505	2018-05-25	537	A
USGS	06719505	2018-05-26	610	A
USGS	06719505	2018-05-27	609	A
USGS	06719505	2018-05-28	675	A
USGS	06719505	2018-05-29	609	A
USGS	06719505	2018-05-30	556	A
USGS	06719505	2018-05-31	605	A
USGS	06719505	2018-06-01	630	A
USGS	06719505	2018-06-02	596	A
USGS	06719505	2018-06-03	580	A
USGS	06719505	2018-06-04	559	A
USGS	06719505	2018-06-05	606	A
USGS	06719505	2018-06-06	610	A
USGS	06719505	2018-06-07	604	A
USGS	06719505	2018-06-08	608	A
USGS	06719505	2018-06-09	598	A
USGS	06719505	2018-06-10	586	A
USGS	06719505	2018-06-11	577	A
USGS	06719505	2018-06-12	545	A
USGS	06719505	2018-06-13	532	A
USGS	06719505	2018-06-14	532	A
USGS	06719505	2018-06-15	504	A
USGS	06719505	2018-06-16	495	A
USGS	06719505	2018-06-17	509	A
USGS	06719505	2018-06-18	608	A
USGS	06719505	2018-06-19	510	A
USGS	06719505	2018-06-20	440	A
USGS	06719505	2018-06-21	406	A
USGS	06719505	2018-06-22	383	A
USGS	06719505	2018-06-23	348	A
USGS	06719505	2018-06-24	331	A
USGS	06719505	2018-06-25	302	A
USGS	06719505	2018-06-26	277	A
USGS	06719505	2018-06-27	261	A
USGS	06719505	2018-06-28	250	A
USGS	06719505	2018-06-29	231	A
USGS	06719505	2018-06-30	225	A
USGS	06719505	2018-07-01	218	A
USGS	06719505	2018-07-02	203	A
USGS	06719505	2018-07-03	195	A
USGS	06719505	2018-07-04	186	A
USGS	06719505	2018-07-05	177	A
USGS	06719505	2018-07-06	173	A
USGS	06719505	2018-07-07	167	A
USGS	06719505	2018-07-08	173	A
USGS	06719505	2018-07-09	161	A
USGS	06719505	2018-07-10	159	A
USGS	06719505	2018-07-11	151	A
USGS	06719505	2018-07-12	177	A
USGS	06719505	2018-07-13	173	A
USGS	06719505	2018-07-14	160	A
USGS	06719505	2018-07-15	167	A
USGS	06719505	2018-07-16	163	A
USGS	06719505	2018-07-17	148	A
USGS	06719505	2018-07-18	134	A
USGS	06719505	2018-07-19	133	A
USGS	06719505	2018-07-20	125	A
USGS	06719505	2018-07-21	127	A
USGS	06719505	2018-07-22	133	A
USGS	06719505	2018-07-23	139	A
USGS	06719505	2018-07-24	126	A
USGS	06719505	2018-07-25	118	A
USGS	06719505	2018-07-26	119	A
USGS	06719505	2018-07-27	125	A
USGS	06719505	2018-07-28	128	A
USGS	06719505	2018-07-29	125	A
USGS	06719505	2018-07-30	114	A
USGS	06719505	2018-07-31	114	A
USGS	06719505	2018-08-01	109	A
USGS	06719505	2018-08-02	99.7	A
USGS	06719505	2018-08-03	96.6	A
USGS	06719505	2018-08-04	109	A
USGS	06719505	2018-08-05	101	A
USGS	06719505	2018-08-06	100	A
USGS	06719505	2018-08-07	95.6	A
USGS	06719505	2018-08-08	90.1	A
USGS	06719505	2018-08-09	83.0	A
USGS	06719505	2018-08-10	84.7	A
USGS	06719505	2018-08-11	84.4	A
USGS	06719505	2018-08-12	79.6	A
USGS	06719505	2018-08-13	76.7	A
USGS	06719505	2018-08-14	79.3	A
USGS	06719505	2018-08-15	84.8	A
USGS	06719505	2018-08-16	75.8	A
USGS	06719505	2018-08-17	77.3	A
USGS	06719505	2018-08-18	78.8	A
USGS	06719505	2018-08-19	83.5	A
USGS	06719505	2018-08-20	76.1	A
USGS	06719505	2018-08-21	73.6	A
USGS	06719505	2018-08-22	87.5	A
USGS	06719505	2018-08-23	82.3	A
USGS	06719505	2018-08-24	75.3	A
USGS	06719505	2018-08-25	75.5	A
USGS	06719505	2018-08-26	72.2	A
USGS	06719505	2018-08-27	69.5	A
USGS	06719505	2018-08-28	70.4	A
USGS	06719505	2018-08-29	68.7	A
USGS	06719505	2018-08-30	69.4	A
USGS	06719505	2018-08-31	72.4	A
USGS	06719505	2018-09-01	69.5	A
USGS	06719505	2018-09-02	73.2	A
USGS	06719505	2018-09-03	68.4	A
USGS	06719505	2018-09-04	65.3	A
USGS	06719505	2018-09-05	82.4	A
USGS	06719505	2018-09-06	83.4	A
USGS	06719505	2018-09-07	70.9	A
USGS	06719505	2018-09-08	63.8	A
USGS	06719505	2018-09-09	65.9	A
USGS	06719505	2018-09-10	61.8	A
USGS	06719505	2018-09-11	61.4	A
USGS	06719505	2018-09-12	59.7	A
USGS	06719505	2018-09-13	54.5	A
USGS	06719505	2018-09-14	51.7	A
USGS	06719505	2018-09-15	49.6	A
USGS	06719505	2018-09-16	48.6	A
USGS	06719505	2018-09-17	48.0	A
USGS	06719505	2018-09-18	45.9	A
USGS	06719505	2018-09-19	46.9	A
USGS	06719505	2018-09-20	51.9	A
USGS	06719505	2018-09-21	50.1	A
USGS	06719505	2018-09-22	47.3	A
USGS	06719505	2018-09-23	45.5	A
USGS	06719505	2018-09-24	45.3	A
USGS	06719505	2018-09-25	49.1	A
USGS	06719505	2018-09-26	49.5	A
USGS	06719505	2018-09-27	49.5	A
USGS	06719505	2018-09-28	46.1	A
USGS	06719505	2018-09-29	46.5	A
USGS	06719505	2018-09-30	43.3	A
USGS	06719505	2018-10-01	44.4	A
USGS	06719505	2018-10-02	44.3	A
USGS	06719505	2018-10-03	47.2	A
USGS	06719505	2018-10-04	45.9	A
USGS	06719505	2018-10-05	44.7	A
USGS	06719505	2018-10-06	47.2	A
USGS	06719505	2018-10-07	48.1	A
USGS	06719505	2018-10-08	53.2	A
USGS	06719505	2018-10-09	52.6	A
USGS	06719505	2018-10-10	48.1	A
USGS	06719505	2018-10-11	48.2	A
USGS	06719505	2018-10-12	48.6	A
USGS	06719505	2018-10-13	49.6	A
USGS	06719505	2018-10-14	53.8	A
USGS	06719505	2018-10-15	45.7	A
USGS	06719505	2018-10-16	43.2	A
USGS	06719505	2018-10-17	46.9	A
USGS	06719505	2018-10-18	47.1	A
USGS	06719505	2018-10-19	48.2	A
USGS	06719505	2018-10-20	46.5	A
USGS	06719505	2018-10-21	47.0	A
USGS	06719505	2018-10-22	47.2	A
USGS	06719505	2018-10-23	50.2	A
USGS	06719505	2018-10-24	49.4	A
USGS	06719505	2018-10-25	50.2	A
USGS	06719505	2018-10-26	47.4	A
USGS	06719505	2018-10-27	47.6	A
USGS	06719505	2018-10-28	46.1	A
USGS	06719505	2018-10-29	44.1	A
USGS	06719505	2018-10-30	50.6	A
USGS	06719505	2018-10-31	51.0	A
USGS	06719505	2018-11-01	41.6	A
USGS	06719505	2018-11-02	40.4	A
USGS	06719505	2018-11-03	44.3	A
USGS	06719505	2018-11-04	44.6	A
USGS	06719505	2018-11-05	44.4	A
USGS	06719505	2018-11-06	40.6	A
USGS	06719505	2018-11-07	35.9	A
USGS	06719505	2018-11-08	32.1	A
USGS	06719505	2018-11-09	26.3	A
USGS	06719505	2018-11-10	34.1	A
USGS	06719505	2018-11-11	40.8	A
USGS	06719505	2018-11-12	33.5	A
USGS	06719505	2018-11-13	26.2	A
USGS	06719505	2018-11-14	37.9	A
USGS	06719505	2018-11-15	42.2	A
USGS	06719505	2018-11-16	41.3	A
USGS	06719505	2018-11-17	40.5	A
USGS	06719505	2018-11-18	32.6	A
USGS	06719505	2018-11-19	36.6	A
USGS	06719505	2018-11-20	36.9	A
USGS	06719505	2018-11-21	36.6	A
USGS	06719505	2018-11-22	38.4	A
USGS	06719505	2018-11-23	38.3	A
USGS	06719505	2018-11-24	36.6	A
USGS	06719505	2018-11-25	29.9	A
USGS	06719505	2018-11-26	21.9	A
USGS	06719505	2018-11-27	42.4	A
USGS	06719505	2018-11-28	43.3	A
USGS	06719505	2018-11-29	37.6	A
USGS	06719505	2018-11-30	35.2	A
USGS	06719505	2018-12-01	31.5	A
USGS	06719505	2018-12-02	16.3	A
USGS	06719505	2018-12-03	22.5	A
USGS	06719505	2018-12-04	16.8	A
USGS	06719505	2018-12-05	12.6	A
USGS	06719505	2018-12-06	30.1	A
USGS	06719505	2018-12-07	30.2	A
USGS	06719505	2018-12-08	33.2	A
USGS	06719505	2018-12-09	36.8	A
USGS	06719505	2018-12-10	35.0	A
USGS	06719505	2018-12-11	34.3	A
USGS	06719505	2018-12-12	39.2	A
USGS	06719505	2018-12-13	37.0	A
USGS	06719505	2018-12-14	32.6	A
USGS	06719505	2018-12-15	38.4	A
USGS	06719505	2018-12-16	39.3	A
USGS	06719505	2018-12-17	36.0	A
USGS	06719505	2018-12-18	39.0	A
USGS	06719505	2018-12-19	37.6	A
USGS	06719505	2018-12-20	33.9	A
USGS	06719505	2018-12-21	34.5	A
USGS	06719505	2018-12-22	36.9	A
USGS	06719505	2018-12-23	29.6	A
USGS	06719505	2018-12-24	31.0	A
USGS	06719505	2018-12-25	35.3	A
USGS	06719505	2018-12-26	32.7	A
USGS	06719505	2018-12-27	33.4	A
USGS	06719505	2018-12-28	26.0	A
USGS	06719505	2018-12-29	21.4	A
USGS	06719505	2018-12-30	29.2	A
USGS	06719505	2018-12-31	30.9	A
USGS	06719505	2019-01-01	30.3	A
USGS	06719505	2019-01-02	28.8	A
USGS	06719505	2019-01-03	33.2	A
USGS	06719505	2019-01-04	36.9	A
USGS	06719505	2019-01-05	40.2	A
USGS	06719505	2019-01-06	41.8	A
USGS	06719505	2019-01-07	39.7	A
USGS	06719505	2019-01-08	37.3	A
USGS	06719505	2019-01-09	36.6	A
USGS	06719505	2019-01-10	37.1	A
USGS	06719505	2019-01-11	37.5	A
USGS	06719505	2019-01-12	37.9	A
USGS	06719505	2019-01-13	34.1	A
USGS	06719505	2019-01-14	28.6	A
USGS	06719505	2019-01-15	33.9	A
USGS	06719505	2019-01-16	41.9	A
USGS	06719505	2019-01-17	39.5	A
USGS	06719505	2019-01-18	37.8	A
USGS	06719505	2019-01-19	34.5	A
USGS	06719505	2019-01-20	35.1	A
USGS	06719505	2019-01-21	34.7	A
USGS	06719505	2019-01-22	33.9	A
USGS	06719505	2019-01-23	28.1	A
USGS	06719505	2019-01-24	30.8	A
USGS	06719505	2019-01-25	33.6	A
USGS	06719505	2019-01-26	34.7	A
USGS	06719505	2019-01-27	37.5	A
USGS	06719505	2019-01-28	36.8	A
USGS	06719505	2019-01-29	30.2	A
USGS	06719505	2019-01-30	31.8	A
USGS	06719505	2019-01-31	36.4	A
USGS	06719505	2019-02-01	38.0	A
USGS	06719505	2019-02-02	36.5	A
USGS	06719505	2019-02-03	37.0	A
USGS	06719505	2019-02-04	37.3	A
USGS	06719505	2019-02-05	35.4	A
USGS	06719505	2019-02-06	33.3	A
USGS	06719505	2019-02-07	24.6	A
USGS	06719505	2019-02-08	25.0	A
USGS	06719505	2019-02-09	32.1	A
USGS	06719505	2019-02-10	39.8	A
USGS	06719505	2019-02-11	37.0	A
USGS	06719505	2019-02-12	35.2	A
USGS	06719505	2019-02-13	37.7	A
USGS	06719505	2019-02-14	41.7	A
USGS	06719505	2019-02-15	37.8	A
USGS	06719505	2019-02-16	33.4	A
USGS	06719505	2019-02-17	23.5	A
USGS	06719505	2019-02-18	30.9	A
USGS	06719505	2019-02-19	30.5	A
USGS	06719505	2019-02-20	27.9	A
USGS	06719505	2019-02-21	32.1	A
USGS	06719505	2019-02-22	37.8	A
USGS	06719505	2019-02-23	39.9	A
USGS	06719505	2019-02-24	36.5	A
USGS	06719505	2019-02-25	36.3	A
USGS	06719505	2019-02-26	36.6	A
USGS	06719505	2019-02-27	35.4	A
USGS	06719505	2019-02-28	34.7	A
USGS	06719505	2019-03-01	33.3	A
USGS	06719505	2019-03-02	30.8	A
USGS	06719505	2019-03-03	26.6	A
USGS	06719505	2019-03-04	21.7	A
USGS	06719505	2019-03-05	31.3	A
USGS	06719505	2019-03-06	39.1	A
USGS	06719505	2019-03-07	43.4	A
USGS	06719505	2019-03-08	42.1	A
USGS	06719505	2019-03-09	38.2	A
USGS	06719505	2019-03-10	34.9	A
USGS	06719505	2019-03-11	34.1	A
USGS	06719505	2019-03-12	35.5	A
USGS	06719505	2019-03-13	49.6	A
USGS	06719505	2019-03-14	40.0	A
USGS	06719505	2019-03-15	34.8	A
USGS	06719505	2019-03-16	36.9	A
USGS	06719505	2019-03-17	36.2	A
USGS	06719505	2019-03-18	39.7	A
USGS	06719505	2019-03-19	40.3	A
USGS	06719505	2019-03-20	38.5	A
USGS	06719505	2019-03-21	38.5	A
USGS	06719505	2019-03-22	38.8	A
USGS	06719505	2019-03-23	40.2	A
USGS	06719505	2019-03-24	40.2	A
USGS	06719505	2019-03-25	40.2	A
USGS	06719505	2019-03-26	42.0	A
USGS	06719505	2019-03-27	44.0	A
USGS	06719505	2019-03-28	49.3	A
USGS	06719505	2019-03-29	53.9	A
USGS	06719505	2019-03-30	49.9	A
USGS	06719505	2019-03-31	44.4	A
USGS	06719505	2019-04-01	42.6	A
USGS	06719505	2019-04-02	42.1	A
USGS	06719505	2019-04-03	43.0	A
USGS	06719505	2019-04-04	42.3	A
USGS	06719505	2019-04-05	43.0	A
USGS	06719505	2019-04-06	45.3	A
USGS	06719505	2019-04-07	47.2	A
USGS	06719505	2019-04-08	51.2	A
USGS	06719505	2019-04-09	57.8	A
USGS	06719505	2019-04-10	70.1	A
USGS	06719505	2019-04-11	63.3	A
USGS	06719505	2019-04-12	59.4	A
USGS	06719505	2019-04-13	58.9	A
USGS	06719505	2019-04-14	53.3	A
USGS	06719505	2019-04-15	55.8	A
USGS	06719505	2019-04-16	59.7	A
USGS	06719505	2019-04-17	61.1	A
USGS	06719505	2019-04-18	63.1	A
USGS	06719505	2019-04-19	65.6	A
USGS	06719505	2019-04-20	73.7	A
USGS	06719505	2019-04-21	80.3	A
USGS	06719505	2019-04-22	84.0	A
USGS	06719505	2019-04-23	85.2	A
USGS	06719505	2019-04-24	92.0	A
USGS	06719505	2019-04-25	94.6	A
USGS	06719505	2019-04-26	111	A
USGS	06719505	2019-04-27	142	A
USGS	06719505	2019-04-28	148	A
USGS	06719505	2019-04-29	132	A
USGS	06719505	2019-04-30	108	A
USGS	06719505	2019-05-01	93.6	A
USGS	06719505	2019-05-02	80.1	A
USGS	06719505	2019-05-03	77.5	A
USGS	06719505	2019-05-04	81.8	A
USGS	06719505	2019-05-05	79.0	A
USGS	06719505	2019-05-06	80.8	A
USGS	06719505	2019-05-07	80.8	A
USGS	06719505	2019-05-08	92.6	A
USGS	06719505	2019-05-09	94.0	A
USGS	06719505	2019-05-10	85.3	A
USGS	06719505	2019-05-11	83.3	A
USGS	06719505	2019-05-12	80.2	A
USGS	06719505	2019-05-13	85.1	A
USGS	06719505	2019-05-14	97.5	A
USGS	06719505	2019-05-15	136	A
USGS	06719505	2019-05-16	181	A
USGS	06719505	2019-05-17	206	A
USGS	06719505	2019-05-18	189	A
USGS	06719505	2019-05-19	173	A
USGS	06719505	2019-05-20	174	A
USGS	06719505	2019-05-21	199	A
USGS	06719505	2019-05-22	168	A
USGS	06719505	2019-05-23	158	A
USGS	06719505	2019-05-24	146	A
USGS	06719505	2019-05-25	150	A
USGS	06719505	2019-05-26	162	A
USGS	06719505	2019-05-27	175	A
USGS	06719505	2019-05-28	177	A
USGS	06719505	2019-05-29	171	A
USGS	06719505	2019-05-30	165	A
USGS	06719505	2019-05-31	169	A
USGS	06719505	2019-06-01	194	A
USGS	06719505	2019-06-02	237	A
USGS	06719505	2019-06-03	284	A
USGS	06719505	2019-06-04	336	A
USGS	06719505	2019-06-05	417	A
USGS	06719505	2019-06-06	526	A
USGS	06719505	2019-06-07	643	A
USGS	06719505	2019-06-08	783	A
USGS	06719505	2019-06-09	864	A
USGS	06719505	2019-06-10	784	A
USGS	06719505	2019-06-11	764	A
USGS	06719505	2019-06-12	791	A
USGS	06719505	2019-06-13	882	A
USGS	06719505	2019-06-14	967	A
USGS	06719505	2019-06-15	982	A
USGS	06719505	2019-06-16	981	A
USGS	06719505	2019-06-17	1010	A
USGS	06719505	2019-06-18	1040	A
USGS	06719505	2019-06-19	1060	A
USGS	06719505	2019-06-20	1060	A
USGS	06719505	2019-06-21	1100	A
USGS	06719505	2019-06-22	1130	A
USGS	06719505	2019-06-23	982	A
USGS	06719505	2019-06-24	840	A
USGS	06719505	2019-06-25	764	A
USGS	06719505	2019-06-26	747	A
USGS	06719505	2019-06-27	794	A
USGS	06719505	2019-06-28	905	A
USGS	06719505	2019-06-29	1040	A
USGS	06719505	2019-06-30	1140	A
USGS	06719505	2019-07-01	1230	A
USGS	06719505	2019-07-02	1250	A
USGS	06719505	2019-07-03	1170	A
USGS	06719505	2019-07-04	1100	A
USGS	06719505	2019-07-05	1040	A
USGS	06719505	2019-07-06	991	A
USGS	06719505	2019-07-07	944	A
USGS	06719505	2019-07-08	890	A
USGS	06719505	2019-07-09	834	A
USGS	06719505	2019-07-10	778	A
USGS	06719505	2019-07-11	756	A
USGS	06719505	2019-07-12	760	A
USGS	06719505	2019-07-13	724	A
USGS	06719505	2019-07-14	703	A
USGS	06719505	2019-07-15	723	A
USGS	06719505	2019-07-16	744	A
USGS	06719505	2019-07-17	680	A
USGS	06719505	2019-07-18	657	A
USGS	06719505	2019-07-19	601	A
USGS	06719505	2019-07-20	598	A
USGS	06719505	2019-07-21	607	A
USGS	06719505	2019-07-22	559	A
USGS	06719505	2019-07-23	516	A
USGS	06719505	2019-07-24	476	A
USGS	06719505	2019-07-25	447	A
USGS	06719505	2019-07-26	420	A
USGS	06719505	2019-07-27	394	A
USGS	06719505	2019-07-28	382	A
USGS	06719505	2019-07-29	354	A
USGS	06719505	2019-07-30	342	A
USGS	06719505	2019-07-31	324	A
USGS	06719505	2019-08-01	330	A
USGS	06719505	2019-08-02	319	A
USGS	06719505	2019-08-03	290	A
USGS	06719505	2019-08-04	271	A
USGS	06719505	2019-08-05	307	A
USGS	06719505	2019-08-06	259	A
USGS	06719505	2019-08-07	242	A
USGS	06719505	2019-08-08	250	A
USGS	06719505	2019-08-09	261	A
USGS	06719505	2019-08-10	231	A
USGS	06719505	2019-08-11	256	A
USGS	06719505	2019-08-12	259	A
USGS	06719505	2019-08-13	220	A
USGS	06719505	2019-08-14	198	A
USGS	06719505	2019-08-15	206	A
USGS	06719505	2019-08-16	168	A
USGS	06719505	2019-08-17	158	A
USGS	06719505	2019-08-18	149	A
USGS	06719505	2019-08-19	140	A
USGS	06719505	2019-08-20	142	A
USGS	06719505	2019-08-21	150	A
USGS	06719505	2019-08-22	158	A
USGS	06719505	2019-08-23	155	A
USGS	06719505	2019-08-24	144	A
USGS	06719505	2019-08-25	123	A
USGS	06719505	2019-08-26	123	A
USGS	06719505	2019-08-27	131	A
USGS	06719505	2019-08-28	133	A
USGS	06719505	2019-08-29	130	A
USGS	06719505	2019-08-30	131	A
USGS	06719505	2019-08-31	128	A
USGS	06719505	2019-09-01	124	A
USGS	06719505	2019-09-02	120	A
USGS	06719505	2019-09-03	116	A
USGS	06719505	2019-09-04	121	A
USGS	06719505	2019-09-05	113	A
USGS	06719505	2019-09-06	126	A
USGS	06719505	2019-09-07	148	A
USGS	06719505	2019-09-08	120	A
USGS	06719505	2019-09-09	126	A
USGS	06719505	2019-09-10	115	A
USGS	06719505	2019-09-11	109	A
USGS	06719505	2019-09-12	105	A
USGS	06719505	2019-09-13	98.7	A
USGS	06719505	2019-09-14	102	A
USGS	06719505	2019-09-15	96.4	A
USGS	06719505	2019-09-16	93.4	A
USGS	06719505	2019-09-17	90.6	A
USGS	06719505	2019-09-18	85.5	A
USGS	06719505	2019-09-19	87.5	A
USGS	06719505	2019-09-20	87.6	A
USGS	06719505	2019-09-21	84.2	A
USGS	06719505	2019-09-22	81.0	A
USGS	06719505	2019-09-23	77.4	A
USGS	06719505	2019-09-24	75.4	A
USGS	06719505	2019-09-25	78.6	A
USGS	06719505	2019-09-26	78.1	A
USGS	06719505	2019-09-27	75.5	A
USGS	06719505	2019-09-28	89.5	A
USGS	06719505	2019-09-29	84.8	A
USGS	06719505	2019-09-30	72.4	A
USGS	06719505	2019-10-01	70.1	A
USGS	06719505	2019-10-02	73.3	A
USGS	06719505	2019-10-03	69.9	A
USGS	06719505	2019-10-04	70.9	A
USGS	06719505	2019-10-05	71.7	A
USGS	06719505	2019-10-06	68.7	A
USGS	06719505	2019-10-07	67.5	A
USGS	06719505	2019-10-08	70.2	A
USGS	06719505	2019-10-09	66.2	A
USGS	06719505	2019-10-10	65.2	A
USGS	06719505	2019-10-11	63.3	A
USGS	06719505	2019-10-12	68.3	A
USGS	06719505	2019-10-13	61.3	A
USGS	06719505	2019-10-14	60.1	A
USGS	06719505	2019-10-15	58.7	A
USGS	06719505	2019-10-16	55.9	A
USGS	06719505	2019-10-17	54.1	A
USGS	06719505	2019-10-18	58.5	A
USGS	06719505	2019-10-19	58.8	A
USGS	06719505	2019-10-20	61.1	A
USGS	06719505	2019-10-21	51.1	A
USGS	06719505	2019-10-22	53.8	A
USGS	06719505	2019-10-23	63.3	A
USGS	06719505	2019-10-24	66.5	A
USGS	06719505	2019-10-25	61.1	A
USGS	06719505	2019-10-26	68.9	A
USGS	06719505	2019-10-27	66.0	A
USGS	06719505	2019-10-28	53.5	A
USGS	06719505	2019-10-29	52.9	A
USGS	06719505	2019-10-30	46.3	A
USGS	06719505	2019-10-31	44.4	A
USGS	06719505	2019-11-01	60.6	A
USGS	06719505	2019-11-02	54.2	A
USGS	06719505	2019-11-03	53.7	A
USGS	06719505	2019-11-04	50.8	A
USGS	06719505	2019-11-05	49.2	A
USGS	06719505	2019-11-06	47.9	A
USGS	06719505	2019-11-07	47.3	A
USGS	06719505	2019-11-08	49.7	A
USGS	06719505	2019-11-09	49.7	A
USGS	06719505	2019-11-10	50.4	A
USGS	06719505	2019-11-11	51.4	A
USGS	06719505	2019-11-12	44.7	A
USGS	06719505	2019-11-13	51.4	A
USGS	06719505	2019-11-14	46.9	A
USGS	06719505	2019-11-15	45.8	A
USGS	06719505	2019-11-16	45.7	A
USGS	06719505	2019-11-17	45.8	A
USGS	06719505	2019-11-18	45.2	A
USGS	06719505	2019-11-19	45.6	A
USGS	06719505	2019-11-20	44.9	A
USGS	06719505	2019-11-21	50.2	A
USGS	06719505	2019-11-22	46.1	A
USGS	06719505	2019-11-23	41.1	A
USGS	06719505	2019-11-24	44.5	A
USGS	06719505	2019-11-25	45.0	A
USGS	06719505	2019-11-26	44.3	A
USGS	06719505	2019-11-27	36.6	A
USGS	06719505	2019-11-28	40.9	A
USGS	06719505	2019-11-29	71.7	A
USGS	06719505	2019-11-30	81.7	A
USGS	06719505	2019-12-01	58.2	A
USGS	06719505	2019-12-02	77.1	A
USGS	06719505	2019-12-03	91.8	A
USGS	06719505	2019-12-04	68.9	A
USGS	06719505	2019-12-05	56.4	A
USGS	06719505	2019-12-06	51.2	A
USGS	06719505	2019-12-07	47.1	A
USGS	06719505	2019-12-08	46.5	A
USGS	06719505	2019-12-09	44.0	A
USGS	06719505	2019-12-10	38.0	A
USGS	06719505	2019-12-11	37.9	A
USGS	06719505	2019-12-12	42.1	A
USGS	06719505	2019-12-13	44.0	A
USGS	06719505	2019-12-14	43.0	A
USGS	06719505	2019-12-15	40.1	A
USGS	06719505	2019-12-16	31.5	A
USGS	06719505	2019-12-17	13.1	A
USGS	06719505	2019-12-18	26.9	A:e
USGS	06719505	2019-12-19	40.4	A
USGS	06719505	2019-12-20	34.1	A
USGS	06719505	2019-12-21	41.2	A:e
USGS	06719505	2019-12-22	50.8	A
USGS	06719505	2019-12-23	52.3	A
USGS	06719505	2019-12-24	45.1	A
USGS	06719505	2019-12-25	41.5	A
USGS	06719505	2019-12-26	29.0	A
USGS	06719505	2019-12-27	22.0	A
USGS	06719505	2019-12-28	36.0	A
USGS	06719505	2019-12-29	24.2	A
USGS	06719505	2019-12-30	12.9	A
USGS	06719505	2019-12-31	15.8	A
USGS	06719505	2020-01-01	47.2	A:e
USGS	06719505	2020-01-02	46.6	A
USGS	06719505	2020-01-03	40.2	A
USGS	06719505	2020-01-04	46.9	A
USGS	06719505	2020-01-05	44.8	A
USGS	06719505	2020-01-06	36.8	A
USGS	06719505	2020-01-07	38.9	A
USGS	06719505	2020-01-08	38.5	A
USGS	06719505	2020-01-09	36.5	A
USGS	06719505	2020-01-10	32.4	A
USGS	06719505	2020-01-11	28.9	A
USGS	06719505	2020-01-12	26.6	A
USGS	06719505	2020-01-13	31.7	A
USGS	06719505	2020-01-14	34.4	A
USGS	06719505	2020-01-15	36.6	A
USGS	06719505	2020-01-16	40.0	A
USGS	06719505	2020-01-17	41.3	A
USGS	06719505	2020-01-18	34.1	A
USGS	06719505	2020-01-19	33.4	A
USGS	06719505	2020-01-20	40.0	A
USGS	06719505	2020-01-21	43.3	A
USGS	06719505	2020-01-22	42.4	A
USGS	06719505	2020-01-23	37.8	A
USGS	06719505	2020-01-24	37.1	A
USGS	06719505	2020-01-25	37.8	A
USGS	06719505	2020-01-26	36.7	A
USGS	06719505	2020-01-27	37.7	A
USGS	06719505	2020-01-28	34.4	A
USGS	06719505	2020-01-29	35.9	A
USGS	06719505	2020-01-30	34.2	A
USGS	06719505	2020-01-31	29.0	A
USGS	06719505	2020-02-01	41.4	A
USGS	06719505	2020-02-02	37.8	A
USGS	06719505	2020-02-03	34.4	A
USGS	06719505	2020-02-04	29.3	A
USGS	06719505	2020-02-05	18.1	A
USGS	06719505	2020-02-06	24.5	A
USGS	06719505	2020-02-07	38.1	A
USGS	06719505	2020-02-08	39.3	A
USGS	06719505	2020-02-09	46.4	A
USGS	06719505	2020-02-10	40.7	A
USGS	06719505	2020-02-11	43.3	A
USGS	06719505	2020-02-12	42.4	A
USGS	06719505	2020-02-13	40.1	A
USGS	06719505	2020-02-14	41.3	A
USGS	06719505	2020-02-15	40.3	A
USGS	06719505	2020-02-16	40.1	A
USGS	06719505	2020-02-17	41.5	A
USGS	06719505	2020-02-18	37.8	A
USGS	06719505	2020-02-19	32.6	A
USGS	06719505	2020-02-20	31.7	A
USGS	06719505	2020-02-21	35.7	A
USGS	06719505	2020-02-22	46.9	A
USGS	06719505	2020-02-23	43.2	A
USGS	06719505	2020-02-24	37.9	A
USGS	06719505	2020-02-25	26.5	A
USGS	06719505	2020-02-26	21.4	A:e
USGS	06719505	2020-02-27	41.4	A
USGS	06719505	2020-02-28	42.1	A
USGS	06719505	2020-02-29	40.3	A:e
USGS	06719505	2020-03-01	38.3	A
USGS	06719505	2020-03-02	37.6	A
USGS	06719505	2020-03-03	38.0	A
USGS	06719505	2020-03-04	38.7	A
USGS	06719505	2020-03-05	39.8	A
USGS	06719505	2020-03-06	41.6	A
USGS	06719505	2020-03-07	41.9	A
USGS	06719505	2020-03-08	45.1	A
